Albania,0,75,0.0,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,0,55,3.134796238244514,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,0,5,0.0,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,0,35,3.4904013961605584,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,0,25,2.8513238289205702,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,0,15,3.4129692832764507,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,1,75,0.0,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,1,55,0.6064281382656155,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,1,5,0.0,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,1,35,0.6190034045187248,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,1,25,1.4958863126402393,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,1,15,2.3939808481532148,0.608,54.30599976,4.038036613E9,1243.605824,38.62148387096775,7.1257703613515035,22.11902442390838
Albania,0,75,4.132231404958678,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,0,55,4.242424242424242,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,0,5,0.2724795640326976,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,0,35,2.8546959748786755,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,0,25,3.911342894393742,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,0,15,7.398273736128237,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,1,75,0.0,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,1,55,1.1799410029498525,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,1,5,0.2938583602703497,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,1,35,2.1135265700483092,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,1,25,2.6737967914438503,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,1,15,3.505082369435682,0.611,53.53699875,4.424049157E9,1370.826071,38.62148387096775,7.223168808640724,22.210321212542325
Albania,0,75,8.130081300813009,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,0,55,6.417736289381563,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,0,5,0.2689618074233459,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,0,35,2.4807056229327453,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,0,25,2.592912705272256,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,0,15,2.477291494632535,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,1,75,5.012531328320803,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,1,55,0.572737686139748,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,1,5,0.0,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,1,35,0.5839416058394161,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,1,25,1.5319800842589044,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,1,15,2.1231422505307855,0.617,52.86999893,4.791372056E9,1493.785902,38.62148387096775,7.309069050202705,22.29008264910628
Albania,0,75,3.9840637450199203,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,0,55,5.056179775280899,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,0,5,1.593625498007968,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,0,35,3.7243947858473,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,0,25,5.5817947617003005,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,0,15,4.560530679933665,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,1,75,4.901960784313725,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,1,55,1.1086474501108647,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,1,5,0.5735589331803843,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,1,35,2.244668911335578,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,1,25,2.6515151515151514,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,1,15,4.585537918871252,0.629,52.02399826,5.429694612E9,1703.281845,38.62148387096775,7.440312166088421,22.4151487284267
Albania,0,75,7.874015748031495,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,0,55,1.6675931072818233,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,0,5,0.5257623554153523,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,0,35,3.1612223393045307,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,0,25,5.949851253718657,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,0,15,6.9786535303776684,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,1,75,4.8543689320388355,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,1,55,0.5461496450027308,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,1,5,0.2824060999717594,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,1,35,2.4861878453038675,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
Albania,1,25,3.7327360955580438,0.639,51.72999954,5.923796792E9,1869.865873,27.0,7.533621981607775,22.502243430265306
